election_date,anc,last_name,first_name,suffix
2010-11-02,6B11,No candidate,,
1979-11-06,6B14,No candidate,,
1979-11-06,6B15,No candidate,,
1979-11-06,6B16,McFarland,William Y.,
1981-11-03,6B14,No candidate,,
1981-11-03,6B15,Wilson,Joy Johnson,
1981-11-03,6B16,McFarland,William Y.,
1979-11-06,6C01,No candidate,,
1979-11-06,6C02,No candidate,,
1979-11-06,6C03,No candidate,,
1981-11-03,6C01,Lawrence,Daduda M.,
1981-11-03,6C02,Johnson,Joseph E.,
1981-11-03,6C03,No candidate,,
1984-11-06,6C01,Travers,Elizabeth H.,
1984-11-06,6C02,Johnson,Joseph E.,
1984-11-06,6C03,No candidate,,
1986-11-04,6C01,Travers,Elizabeth H.,
1986-11-04,6C02,Jackson,Frank W.,
1986-11-04,6C03,Williams,Otis,
1988-11-08,6C01,Travers,Elizabeth H.,
1988-11-08,6C02,Johnson,Joseph E.,
1988-11-08,6C03,Williams,Otis,
1990-11-06,6C01,Ware,Julius,II
1990-11-06,6C02,Johnson,Joseph E.,
1990-11-06,6C03,Williams,Otis,
1992-11-03,6C01,No candidate,,
1992-11-03,6C02,Williamson,D.C.,
1992-11-03,6C03,Crews,Donna X.,
1994-11-08,6C01,No candidate,,
1994-11-08,6C02,Williamson,D.C.,
1994-11-08,6C03,Hunter,Linda K.,
1996-11-05,6C01,No candidate,,
1996-11-05,6C02,No candidate,,
1996-11-05,6C03,No candidate,,
1998-11-03,6C01,No candidate,,
1998-11-03,6C02,Williamson,D.C.,
1998-11-03,6C03,Hunter,Linda K.,
2000-11-07,6C01,No candidate,,
2000-11-07,6C02,Williamson,D.C.,
2000-11-07,6C03,No candidate,,
2002-11-05,6C01,Thomas,Lawrence L.,
2002-11-05,6C02,Dixon,Mark A.,
2002-11-05,6C03,Hall,April A.,
2004-11-02,6C01,Thomas,Lawrence L.,
2004-11-02,6C02,Dixon,Mark A.,
2004-11-02,6C03,Brown,Lena A.,
2006-11-07,6C01,Silver,Keith,
2006-11-07,6C02,Dixon,Mark A.,
2006-11-07,6C03,Brown,Lena A.,
2008-11-04,6C01,Silver,Keith,
2008-11-04,6C02,Dixon,Mark A.,
2008-11-04,6C03,Brown,Lena A.,
2010-11-02,6C01,Silver,Keith,
2010-11-02,6C02,Dixon,Mark A.,
2010-11-02,6C03,No candidate,,
2012-11-06,6C01,Schiffman,Daniele M.,
2012-11-06,6C02,Wirt,Karen J.,
2012-11-06,6C03,Price,John Scott,
1979-11-06,6C04,No candidate,,
1979-11-06,6C05,No candidate,,
1979-11-06,6C06,Ferrall,Timothy J.,Sr
1981-11-03,6C04,No candidate,,
1981-11-03,6C05,Ferguson,Johnnie N.,
1981-11-03,6C06,Ferrall,Timothy J.,Sr
1984-11-06,6C04,Jefferson,Juanita W.,
1984-11-06,6C05,Ferguson,Johnnie N.,
1984-11-06,6C06,Darling,Ernest,
1986-11-04,6C04,No candidate,,
1986-11-04,6C05,Ferguson,Johnnie N.,
1986-11-04,6C06,Darling,Ernest,
1988-11-08,6C04,Chambers,Clifton D.,
1988-11-08,6C05,Ferguson,Johnnie N.,
1988-11-08,6C06,Darling,Ernest,
1990-11-06,6C04,Crews,Donna X.,
1990-11-06,6C05,Adams,Robert,
1990-11-06,6C06,Darling,Ernest,
1992-11-03,6C04,Ferrall,Timothy J.,Sr
1992-11-03,6C05,Johnson,"Oliver ""OJ""",
1992-11-03,6C06,Darling,Ernest,
1994-11-08,6C04,Lambert,Larry B.,
1994-11-08,6C05,Johnson,"Oliver ""OJ""",
1994-11-08,6C06,Darling,Ernest,
1996-11-05,6C04,No candidate,,
1996-11-05,6C05,Johnson,"Oliver ""OJ""",
1996-11-05,6C06,Darling,Ernest,
1998-11-03,6C04,Moore,L. Yvonne (L.Y.),
1998-11-03,6C05,Johnson,"Oliver ""OJ""",
1998-11-03,6C06,Adams,Robert,
2000-11-07,6C04,No candidate,,
2000-11-07,6C05,Johnson,"Oliver ""OJ""",
2000-11-07,6C06,Eckles,Linda,
2002-11-05,6C04,Pernell,Daniel M.,III
2002-11-05,6C05,Hall,Rob,
2002-11-05,6C06,Morris,Bob,
2004-11-02,6C04,Pernell,Daniel M.,III
2004-11-02,6C05,Rivera,Anthony,
2004-11-02,6C06,Sherman,Mike,
2007-11-06,6C04,Phelps,Anne M.,
2007-11-06,6C05,Kimber,Alan,
2007-11-06,6C06,Heubert,Terrence,
2008-11-04,6C04,Phelps,Anne M.,
2008-11-04,6C05,Richardson,Tony,
2008-11-04,6C06,Hamilton,Tom,
2010-11-02,6C04,Phelps,Anne M.,
2010-11-02,6C05,Richardson,Tony,
2010-11-02,6C06,Hamilton,Tom,
2012-11-06,6C04,Eckenwiler,Mark,
2012-11-06,6C05,Kazmierczak,Mark,
2012-11-06,6C06,Goodman,Tony T.,
1979-11-06,6C07,No candidate,,
1979-11-06,6C08,Darling,Ernest,
1979-11-06,6C09,Moyer,Ron,
1981-11-03,6C07,Bennett,James A.,
1981-11-03,6C08,Darling,Ernest,
1981-11-03,6C09,Myer,Ron,
1984-11-06,6C07,Shelton,W. Cardell,
1984-11-06,6C08,Murray,Frieda R.,
1984-11-06,6C09,France,Renay,
1986-11-04,6C07,Shelton,W. Cardell,
1986-11-04,6C08,Murray,Frieda R.,
1986-11-04,6C09,Mobley,James A.,
1988-11-08,6C07,Makin,Patricia,
1988-11-08,6C08,Murray,Frieda R.,
1988-11-08,6C09,Mobley,James A.,
1990-11-06,6C07,Johnson,"Oliver ""OJ""",
1990-11-06,6C08,Gray,Carolyn Johns,
1990-11-06,6C09,Moore,L. Yvonne (L.Y.),
1992-11-03,6C07,Mosley,James A.,
1992-11-03,6C08,Wilson,Anita M.,
1992-11-03,6C09,Martin,Dorothy Mosley,
1994-11-08,6C07,Mosley,James A.,
1994-11-08,6C08,Wilson,Anita M.,
1994-11-08,6C09,Pearson,Gladys R.,
1996-11-05,6C07,Akoma,Chidiadi,
1996-11-05,6C08,Wilson,Anita M.,
1996-11-05,6C09,No candidate,,
1998-11-03,6C07,King,Ronald,
1998-11-03,6C08,Speight,Thomara B.,
1998-11-03,6C09,Wilson,Drake M.,
2000-11-07,6C07,Green,Tammy,
2000-11-07,6C08,No candidate,,
2000-11-07,6C09,Young,Yavocka,
2002-11-05,6C07,Crews,Bill,
2002-11-05,6C08,Wirt,Karen,
2002-11-05,6C09,Docter,Charles A.,
2004-11-02,6C07,Crews,Bill,
2004-11-02,6C08,Wirt,Karen,
2004-11-02,6C09,Docter,Charles A.,
2006-11-07,6C07,Velasco,Ryan,
2006-11-07,6C08,Wirt,Karen,
2006-11-07,6C09,Docter,Charley A.,
2008-11-04,6C07,Velasco,Ryan,
2008-11-04,6C08,Wirt,Karen,
2008-11-04,6C09,Docter,Charley A.,
2010-11-02,6C07,Crews,Bill,
2010-11-02,6C08,Wirt,Karen,
2010-11-02,6C09,Wilsey,Kevin,
1979-11-06,6C10,No candidate,,
1979-11-06,6C11,No candidate,,
1979-11-06,6C12,Wagstaff,Evelyn H.,
1981-11-03,6C10,No candidate,,
1981-11-03,6C11,No candidate,,
1981-11-03,6C12,Wagstaff,Evelyn H.,
1984-11-06,6C10,No candidate,,
1984-11-06,6C11,No candidate,,
1984-11-06,6C12,Battle,Joe,
1986-11-04,6C10,Dickerson,Ella L.,
1986-11-04,6C11,No candidate,,
1986-11-04,6C12,Shillings,Jacqueline B.,
1988-11-08,6C10,Dickerson,Ella L.,
1988-11-08,6C11,No candidate,,
1988-11-08,6C12,Shillings,Jacqueline B.,
1990-11-06,6C10,Zapata,Luis,
1990-11-06,6C11,No candidate,,
1990-11-06,6C12,Shillings,Jacqueline B.,
2002-11-05,6D01,Johnson,Edward J.,
2002-11-05,6D02,Hargrave,Charles W.,
2002-11-05,6D03,Williams,Mary C.,
2004-11-02,6D01,Skolnik,Max S.,
2004-11-02,6D02,Sobelsohn,David,
2004-11-02,6D03,Williams,Mary C.,
2006-11-07,6D01,Skolnik,Max S.,
2006-11-07,6D02,Sobelsohn,David,
2006-11-07,6D03,Williams,Mary C.,
2008-11-04,6D01,Jorgensen,Jane,
2008-11-04,6D02,Sobelsohn,David,
2008-11-04,6D03,McBee,Ron,
2010-11-02,6D01,Craycraft,Bob,
2010-11-02,6D02,Shockley,Cara Lee,
2010-11-02,6D03,McBee,Ron,
2012-11-06,6D01,Hopkins,Donna L.,
2012-11-06,6D02,Kaminski,Ed,
2012-11-06,6D03,McBee,Ron,
2002-11-05,6D04,Litsky,Andy,
2002-11-05,6D05,Moffatt,Roger,
2002-11-05,6D06,Assalaam,Ahmed,
2004-11-02,6D04,Litsky,Andy,
2004-11-02,6D05,Moffatt,Roger,
2004-11-02,6D06,Assalaam,Ahmed,
2006-11-07,6D04,Litsky,Andy,
2006-11-07,6D05,Moffatt,Roger,
2006-11-07,6D06,Hamilton,Rhonda N.,
2008-11-04,6D04,Litsky,Andy,
2008-11-04,6D05,Moffatt,Roger,
2008-11-04,6D06,Hamilton,Rhonda N.,
2010-11-02,6D04,Litsky,Andy,
2010-11-02,6D05,Moffatt,Roger,
2010-11-02,6D06,Hamilton,Rhonda,
2012-11-06,6D04,Litsky,Andy,
2012-11-06,6D05,Moffatt,Roger,
2012-11-06,6D06,Hamilton,Rhonda N.,
2002-11-05,6D07,Siegel,Robert (Bob),
2004-11-02,6D07,Siegel,Robert (Bob),
2006-11-07,6D07,Siegel,Robert (Bob),
2008-11-04,6D07,Siegel,Robert (Bob),
2010-11-02,6D07,Garber,David,
2012-11-06,6D07,Garber,David,
2012-11-06,6E01,Padro,"Alexander ""Alex""",
2012-11-06,6E02,Chapple,Kevin L.,
2012-11-06,6E03,Wiggins,Frank S.,
2012-11-06,6E04,Nigro,Rachelle P.,
2012-11-06,6E05,Maceda,Marge,
2012-11-06,6E06,Dixon,Mark,
2012-11-06,6E07,Judd,Alfreda S.,
1979-11-06,7A01,No candidate,,
1979-11-06,7A02,No candidate,,
1981-11-03,7A01,Gray,Kimi,
1981-11-03,7A02,Rutledge,Regina T.,
1984-11-06,7A01,No candidate,,
1984-11-06,7A02,Greene,Herman B.,
1986-11-04,7A01,No candidate,,
1986-11-04,7A02,Greene,Herman B.,
1988-11-08,7A01,Gray,Kimi O.,
1988-11-08,7A02,Greene,Herman B.,
1990-11-06,7A01,Gray,Kimi O.,
1990-11-06,7A02,Greene,Herman B.,
1992-11-03,7A01,Thompson,Constance,
1992-11-03,7A02,Rice,Yvonne M.,
1994-11-08,7A01,Stewart,Rodney H.,
1994-11-08,7A02,Settles,Karen M.,
1996-11-05,7A01,Stewart,Rodney H.,
1996-11-05,7A02,Settles,Karen M.,
1998-11-03,7A01,Thompson,Constance M.,
1998-11-03,7A02,Settles,Karen M.,
2000-11-07,7A01,Thompson,Constance M.,
2000-11-07,7A02,Settles,Karen M.,
2002-11-05,7A01,Carson-Carr,Sheila M.,
2002-11-05,7A02,Thompson-Murphy,Angela,
2004-11-02,7A01,Carson-Carr,Sheila M.,
2004-11-02,7A02,Thompson-Murphy,Angela,
2006-11-07,7A01,Carson-Carr,Sheila M.,
2006-11-07,7A02,Evans-Baliey,Deborah,
2008-11-04,7A01,Carson-Carr,Sheila M.,
2008-11-04,7A02,No candidate,,
2010-11-02,7A01,Carson-Carr,Sheila M.,
2010-11-02,7A02,Thompson,Eboni Rose,
1979-11-06,7A03,No candidate,,
1979-11-06,7A04,No candidate,,
1979-11-06,7A05,No candidate,,
1981-11-03,7A03,Brown,Barbara A.,
1981-11-03,7A04,No candidate,,
1981-11-03,7A05,McGee,John D.,
1984-11-06,7A03,Brown,Barbara A.,
1984-11-06,7A04,Brown,Patricia,
1984-11-06,7A05,Gober,Charles T.,
1986-11-04,7A03,Brown,Barbara A.,
1986-11-04,7A04,No candidate,,
1986-11-04,7A05,Whitten,Harold L.,
1988-11-08,7A03,Jackson,Rita A.,
1988-11-08,7A04,Brown,Patricia,
1988-11-08,7A05,Gurley,George,
1990-11-06,7A03,Jackson,Rita A.,
1990-11-06,7A04,Jones,Roberta,
1990-11-06,7A05,Gurley,George,
1992-11-03,7A03,Moorhead,Cora,
1992-11-03,7A04,Smarr,Martharene S.,
1992-11-03,7A05,Carson-Carr,Sheila M.,
1994-11-08,7A03,Vailes,Janice Anita,
1994-11-08,7A04,Smarr,Martharene S.,
1994-11-08,7A05,Carson-Carr,Sheila M.,
1996-11-05,7A03,No candidate,,
1996-11-05,7A04,Thompson-Murphy,Angela,
1996-11-05,7A05,Carson-Carr,Sheila M.,
1998-11-03,7A03,Vailes,Janice Anita,
1998-11-03,7A04,Thompson-Murphy,Angela,
1998-11-03,7A05,Carson-Carr,Sheila M.,
2000-11-07,7A03,Vailes,Janice Anita,
2000-11-07,7A04,Thompson-Murphy,Angela,
2000-11-07,7A05,Carson-Carr,Sheila M.,
2002-11-05,7A03,Newman,Rodney,
2002-11-05,7A04,Exum,Charlene P.,
2002-11-05,7A05,Settles,Karen M.,
2004-11-02,7A03,Hiett,Pride J.,
2004-11-02,7A04,Exum,Charlene P.,
2004-11-02,7A05,Settles,Karen M.,
2006-11-07,7A03,Hiett,Pride J.,
2006-11-07,7A04,Exum,Charlene P.,
2006-11-07,7A05,Settles,Karen M.,
2008-11-04,7A03,Hiett,Pride J.,
2008-11-04,7A04,Exum,Charlene P.,
2008-11-04,7A05,Settles,Karen M.,
2010-11-02,7A03,Hamlett,Shahidah N.,
2010-11-02,7A04,Gilbert,Latese Q. M.,
2010-11-02,7A05,Kent,Martha,
1979-11-06,7A06,No candidate,,
1979-11-06,7A07,No candidate,,
1979-11-06,7B01,Hogan,Barbara,
1981-11-03,7A06,Gober,Charles T.,
1981-11-03,7A07,No candidate,,
1981-11-03,7B01,No candidate,,
1984-11-06,7A06,No candidate,,
1984-11-06,7A07,No candidate,,
1984-11-06,7B01,Sutton,James Baylor,Jr
1986-11-04,7A06,No candidate,,
1986-11-04,7A07,No candidate,,
1986-11-04,7B01,Sutton,James Baylor,Jr
1988-11-08,7A06,No candidate,,
1988-11-08,7A07,No candidate,,
1988-11-08,7B01,Perry,Keith Andrew,
1990-11-06,7A06,No candidate,,
1990-11-06,7A07,No candidate,,
1990-11-06,7B01,McClain,John E.,Jr
1992-11-03,7A06,Ware,Julius,II
1992-11-03,7A07,Mosby,Elaine C.,
1992-11-03,7B01,Rucker,Cecil E.,
1994-11-08,7A06,Ware,Julius,II
1994-11-08,7A07,Mosby,Elaine C.,
1994-11-08,7B01,Rucker,Cecil E.,
1996-11-05,7A06,Staten,Patricia,
1996-11-05,7A07,No candidate,,
1996-11-05,7B01,Rucker,Cecil E.,
1998-11-03,7A06,Rhodes,Eddie,
1998-11-03,7A07,No candidate,,
1998-11-03,7B01,Reed,Denise L.,
2000-11-07,7A06,No candidate,,
2000-11-07,7A07,Newman,Rodney,
2000-11-07,7B01,No candidate,,
2002-11-05,7A06,No candidate,,
2002-11-05,7A07,Davis,Dolly A.,
2002-11-05,7B01,Eckles,Linda S.,
2004-11-02,7A06,Rhodes,Edward,
2004-11-02,7A07,Davis,Dolly A.,
2004-11-02,7B01,Eckles,Linda S.,
2006-11-07,7A06,Turner,Jamal,
2006-11-07,7A07,Johnson,Villareal,
2006-11-07,7B01,Eckles,Linda S.,
2008-11-04,7A06,Rhodes,Eddie,
2008-11-04,7A07,No candidate,,
2008-11-04,7B01,No candidate,,
2010-11-02,7A06,No candidate,,
2010-11-02,7A07,Johnson,Villareal (VJ),
2010-11-02,7B01,Muhammad,Holly,
2012-11-06,7B01,Howard-Chittams,Patricia,
1979-11-06,7B02,Kemp,Maryland D.,
1979-11-06,7B03,Blount,William,
1979-11-06,7B04,Davis,Wilmur A.,
1981-11-03,7B02,Alfred,Rayfield,
1981-11-03,7B03,Blount,William,
1981-11-03,7B04,Vowels,Donald,
1984-11-06,7B02,Boyd,Herbert A.,Jr
1984-11-06,7B03,Blount,William,
1984-11-06,7B04,Whitworth-Bray,Gladys,
1986-11-04,7B02,Boyd,Herbert A.,Jr
1986-11-04,7B03,Blount,William,
1986-11-04,7B04,Charles,Wiley A.,
1988-11-08,7B02,Boyd,Herbert A.,Jr
1988-11-08,7B03,Griffin,Cecelia A.,
1988-11-08,7B04,O'Field,Bill,
1990-11-06,7B02,Boyd,Herbert A.,Jr
1990-11-06,7B03,Beagle,Doris Fields,
1990-11-06,7B04,O'Field,Bill,
1992-11-03,7B02,Leigh,Preston,
1992-11-03,7B03,Behtrens,John O.,
1992-11-03,7B04,Poteat,Willard C.,
1994-11-08,7B02,Scott,Chris,
1994-11-08,7B03,Grant,Roscoe,Jr
1994-11-08,7B04,Poteat,Willard C.,
1996-11-05,7B02,Ray,Chris S.,
1996-11-05,7B03,Grant,Roscoe,Jr
1996-11-05,7B04,Poteat,Willard C.,
1998-11-03,7B02,Kazemi,B. Three Feathers,
1998-11-03,7B03,Grant,Roscoe,Jr
1998-11-03,7B04,Poteat,Willard C.,
2000-11-07,7B02,Kazemi,B. Three Feathers,
2000-11-07,7B03,Grant,Roscoe,Jr
2000-11-07,7B04,Smith,Moses J.,Sr
2002-11-05,7B02,Chamberlain,Kathy,
2002-11-05,7B03,Moore,L.Y. (Yvonne),
2002-11-05,7B04,Spaulding,Vincent M.,
2004-11-02,7B02,Davis,Kenneth A.,
2004-11-02,7B03,Moore,L.Y. (Yvonne),
2004-11-02,7B04,Spaulding,Vincent M.,
2006-11-07,7B02,Ways,Howard,
2006-11-07,7B03,Moore,L.Y. (Yvonne),
2006-11-07,7B04,Hammond,Phillip J.,
2008-11-04,7B02,Williams,Zina D.,
2008-11-04,7B03,Moore,L.Y. (Yvonne),
2008-11-04,7B04,Hammond,Phillip J.,
2010-11-02,7B02,Williams,Zina D.,
2010-11-02,7B03,Moore,L.Y. (Yvonne),
2010-11-02,7B04,Hammond,Phillip J.,
2012-11-06,7B02,Williams,Zina D.,
2012-11-06,7B03,Butler,Gary E.,
2012-11-06,7B04,Hammond,Phillip J.,
1979-11-06,7B05,No candidate,,
1979-11-06,7B06,Hannaham,James H.,
1979-11-06,7B07,Hickey,William J.,
1981-11-03,7B05,Bray,Gladys Whitworth,
1981-11-03,7B06,No candidate,,
1981-11-03,7B07,Hickey,William J.,
1984-11-06,7B05,Simmons,Belva T.,
1984-11-06,7B06,Hickey,William J.,
1984-11-06,7B07,McLeod,Joel E.,Sr
1986-11-04,7B05,Simmons,Belva T.,
1986-11-04,7B06,Hickey,William J.,
1986-11-04,7B07,No candidate,,
1988-11-08,7B05,Turner,Carrie H.,
1988-11-08,7B06,Hickey,William J.,
1988-11-08,7B07,Spaulding,Vincent M.,
1990-11-06,7B05,Simmons,Belva T.,
1990-11-06,7B06,Hickey,William J.,
1990-11-06,7B07,Spaulding,Vincent M.,
1992-11-03,7B05,Spaulding,Vincent M.,
1992-11-03,7B06,Robinson,Anthony,
1992-11-03,7B07,Boyd,Herbert A.,Jr
1994-11-08,7B05,Spaulding,Vincent M.,
1994-11-08,7B06,Hicks,John D.,
1994-11-08,7B07,Glover,Joseph A.,
1996-11-05,7B05,Spaulding,Vincent M.,
1996-11-05,7B06,Hicks,John D.,
1996-11-05,7B07,Perry,Keith Andrew,
1998-11-03,7B05,Chamberlain,Kathy,
1998-11-03,7B06,Hicks,John D.,
1998-11-03,7B07,Boyd,S. Thetus D.,
2000-11-07,7B05,Chamberlain,Kathy,
2000-11-07,7B06,No candidate,,
2000-11-07,7B07,Boyd,S. Thetus D.,
2002-11-05,7B05,Byers,Jim,
2002-11-05,7B06,Keith,Raymond,
2002-11-05,7B07,Boyd,S. Thetus D.,
2004-11-02,7B05,Marlin,Robin Lewis,
2004-11-02,7B06,Keith,Raymond,
2004-11-02,7B07,Boyd,S. Thetus D.,
2006-11-07,7B05,Marlin,Robin R. H.,
2006-11-07,7B06,Keith,Raymond,
2006-11-07,7B07,Boyd,S. Thetus D.,
2008-11-04,7B05,No candidate,,
2008-11-04,7B06,No candidate,,
2008-11-04,7B07,Richards,Robert T.,
2010-11-02,7B05,Marlin,Robin Hammond,
2010-11-02,7B06,Jordan,Robert A.,
2010-11-02,7B07,Richards,Robert T.,
2012-11-06,7B05,Marlin,Robin Hammond,
2012-11-06,7B06,Jordan,Robert A.,
2012-11-06,7B07,Richards,Robert T.,
1979-11-06,7B08,McLeod,Joel E.,Sr
1979-11-06,7B09,No candidate,,
1979-11-06,7C01,Ferrall,Rita L.,
1981-11-03,7B08,McLeod,Joel E.,Sr
1981-11-03,7B09,Carter,Ada W.,
1981-11-03,7C01,Ferrall,Rita L.,
1984-11-06,7B08,Carter,Ada W.,
1984-11-06,7C01,Perry,Lawrence E.,
1986-11-04,7B08,Carter,Ada W.,
1986-11-04,7C01,Perry,Lawrence E.,
1988-11-08,7B08,Carter,Ada W.,
1988-11-08,7C01,Perry,Lawrence E.,
1990-11-06,7B08,Crews,Fred R.,
1990-11-06,7C01,Perry,Lawrence E.,
1992-11-03,7C01,Harris,Edward H.,
1994-11-08,7C01,Harris,Edward H.,
1996-11-05,7C01,Harris,Edward H.,
1998-11-03,7C01,Harris,Edward H.,
2000-11-07,7C01,No candidate,,
2002-11-05,7C01,No candidate,,
2004-11-02,7C01,Malloy,Patricia,
2006-11-07,7C01,Malloy,Patricia,
2008-11-04,7C01,Malloy,Patricia,
2010-11-02,7C01,Malloy,Patricia,
2012-11-06,7C01,Malloy,Patricia A.,
1979-11-06,7C02,Ricanek,Carolyn Wright,
1979-11-06,7C03,Chandler,Alice,
1979-11-06,7C04,No candidate,,
1981-11-03,7C02,Ricanek,Carolyn Wright,
1981-11-03,7C03,No candidate,,
1981-11-03,7C04,No candidate,,
1984-11-06,7C02,Ricanek,Carolyn Wright,
1984-11-06,7C03,Jones,Eva M.,
1984-11-06,7C04,Fisher,Linda Y.,
1986-11-04,7C02,Ricanek,Carolyn Wright,
1986-11-04,7C03,Jones,Eva M.,
1986-11-04,7C04,Fisher,Linda Y.,
1988-11-08,7C02,Ricanek,Carolyn Wright,
1988-11-08,7C03,Jones,Eva M.,
1988-11-08,7C04,Fisher,Linda Y.,
1990-11-06,7C02,Bost,Samuel F.,
1990-11-06,7C03,Jones,Eva M.,
1990-11-06,7C04,Fisher,Linda Y.,
1992-11-03,7C02,Douglas,Dorothy,
1992-11-03,7C03,Jones,Eva M.,
1992-11-03,7C04,Womble,John J.,Sr
1994-11-08,7C02,Morgan,Sharona D.,
1994-11-08,7C03,Lyles,Everett T.,
1994-11-08,7C04,Harris,Jessie L.,
1996-11-05,7C02,Douglas,Dorothy,
1996-11-05,7C03,Lyles,Everett,
1996-11-05,7C04,Harris,Jessie L.,
1998-11-03,7C02,Kelly,Gwendolyn,
1998-11-03,7C03,Lyles,Everett,
1998-11-03,7C04,Harris,Jacqueline M.,
2000-11-07,7C02,Chambers,Muriel,
2000-11-07,7C03,Johnson,Terrance,
2000-11-07,7C04,Crook,Savannah D.,
2002-11-05,7C02,Crook,Savannah D.,
2002-11-05,7C03,Woods,Catherine A.,
2002-11-05,7C04,Johnson-Bey,Terrance,
2004-11-02,7C02,Crook,Savannah D.,
2004-11-02,7C03,Woods,Catherine A.,
2004-11-02,7C04,Johnson-Bey,Terrance,
2006-11-07,7C02,Averytt,Geri J.,
2006-11-07,7C03,Woods,Catherine A.,
2006-11-07,7C04,Chandler,Alice,
2008-11-04,7C02,Elhillali,Khaliq,
2008-11-04,7C03,Woods,Catherine A.,
2008-11-04,7C04,Brown,Sylivia C.,
2010-11-02,7C02,Elhillali,Khaliq,
2010-11-02,7C03,Woods,Catherine A.,
2010-11-02,7C04,Brown,Sylivia C.,
2012-11-06,7C02,Stewart,Gregori,
2012-11-06,7C03,Woods,Catherine A.,
2012-11-06,7C04,Garcia,Walter J.,II
1979-11-06,7C05,No candidate,,
1979-11-06,7C06,Adams,John T.,
1979-11-06,7C07,No candidate,,
1981-11-03,7C05,Jones,Eva M.,
1981-11-03,7C06,Whitlock,George L.,
1981-11-03,7C07,Woodson,William O.,
1984-11-06,7C05,Cabbagestalk,William J.,
1984-11-06,7C06,Mavritte,LaFayette A.,
1984-11-06,7C07,Evans,Royce C.,
1986-11-04,7C05,Sterling,Shirley M.,
1986-11-04,7C06,Mavritte,LaFayette A.,
1986-11-04,7C07,Benson,Jerry L.,Sr
1988-11-08,7C05,Sterling,Shirley M.,
1988-11-08,7C06,Mavritte,LaFayette A.,
1988-11-08,7C07,Benson,Jerry L.,Sr
1990-11-06,7C05,Sterling,Shirley M.,
1990-11-06,7C06,Thompson,Jacqueline,
1990-11-06,7C07,Benson,Jerry L.,Sr
1992-11-03,7C05,Strachan,Daamen T.,
1992-11-03,7C06,Gaffney,Mary L.,
1994-11-08,7C05,Darden,Sam,
1994-11-08,7C06,Gaffney,Mary L.,
1996-11-05,7C05,Abdul-Haqq,Zakiyyak,
1996-11-05,7C06,Gaffney,Mary L.,
1998-11-03,7C05,Abdul-Haqq,Zakiyyak,
1998-11-03,7C06,Gaffney,Mary L.,
2000-11-07,7C05,Adderley,Charles F.,
2000-11-07,7C06,Gaffney,Mary L.,
2002-11-05,7C05,Gaffney,Mary L.,
2002-11-05,7C06,Alston,Thomas S.,
2002-11-05,7C07,Chambers,Muriel,
2004-11-02,7C05,Anderson,Waddelle L.,
2004-11-02,7C06,Alston,Thomas S.,
2004-11-02,7C07,Chambers,Muriel,
2006-11-07,7C05,Gaffney,Mary L.,
2006-11-07,7C06,Alston,Thomas S.,
2006-11-07,7C07,Chambers,Muriel,
2008-11-04,7C05,Gaffney,Mary L.,
2008-11-04,7C06,Alston,Thomas S.,
2008-11-04,7C07,Richardson,Robert L.,Jr
2010-11-02,7C05,Gaffney,Mary L.,
2010-11-02,7C06,No candidate,,
2010-11-02,7C07,Kone,Keith,
2012-11-06,7C05,Gaffney,Mary L.,
2012-11-06,7C06,Lawson,Sherrie,
2012-11-06,7C07,Holmes,Antawan,
1979-11-06,7C08,No candidate,,
1979-11-06,7C09,Gaffney,Mary L.,
1979-11-06,7D01,No candidate,,
1981-11-03,7C08,Wood,Joseph F.,
1981-11-03,7C09,Gaffney,Mary L.,
1981-11-03,7D01,McNeil,Jean Ann,
1984-11-06,7C08,Gaffney,Mary L.,
1984-11-06,7D01,Greene,Natalie C.,
1986-11-04,7C08,Gaffney,Mary L.,
1986-11-04,7D01,Greene,Natalie C.,
1988-11-08,7C08,Gaffney,Mary L.,
1988-11-08,7D01,Greene,Natalie C.,
1990-11-06,7C08,Gaffney,Mary L.,
1990-11-06,7D01,Greene,Natalie C.,
1992-11-03,7D01,Greene,Natalie C.,
1994-11-08,7D01,Bennett,Sheila J.,
1996-11-05,7D01,Greene,Natalie C.,
1998-11-03,7D01,Creasey,Michael D.,
2000-11-07,7D01,Creasey,Michael D.,
2002-11-05,7D01,Raglin,Veronica E.,
2004-11-02,7D01,Raglin,Veronica E.,
2006-11-07,7D01,Raglin,Veronica E.,
2008-11-04,7D01,Raglin,Veronica E.,
2008-11-04,7D01,Raglin,Veronica E.,
2010-11-02,7D01,White,Lisa,
2012-11-06,7D01,White,Lisa,
1979-11-06,7D02,Leacraft,David O.,
1979-11-06,7D03,Parks,James,
1979-11-06,7D04,Onley,James F.,Sr
1981-11-03,7D02,No candidate,,
1981-11-03,7D03,Parks,James,
1981-11-03,7D04,Onley,James F.,Sr
1984-11-06,7D02,Mathis,Frank,
1984-11-06,7D03,Parks,James,
1984-11-06,7D04,Onley,James F.,Sr
1986-11-04,7D02,No candidate,,
1986-11-04,7D03,Parks,James,
1986-11-04,7D04,Onley,James F.,Sr
1988-11-08,7D02,Reeves,Harry R.,
1988-11-08,7D03,Parks,James,
1988-11-08,7D04,Onley,James F.,Sr
1990-11-06,7D02,Ford,Jeffrey M.,
1990-11-06,7D03,Parks,James,
1990-11-06,7D04,Onley,James F.,Sr
1992-11-03,7D02,Onley,James F.,Sr
